title,site_url,description,publication_icon,nsfw,categories,member_count,show_member_count,mrr,show_mrr,ghost_rank,featured,feature_image,text_color,bg_color,accent_color,lang,created_at,mrr_members_rank,mrr_members_diff_rank,updated_at,showIframe,objectID
Luce Tales,https://www.lucetales.com/,"Storyteller, visual media skilled.  Helping brands create their identity and manage digital content.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1665760881531-luce-tales-logo-.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#ffd91a,en,1665760882,0,0,1696865091,True,fb576bba-59b2-4ca8-b8db-1b73e1b06153
nickstuaw,https://www.nickstuaw.com/,"My empire! YouTube, Drawing, Woodwork & Study Tips!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672627647225-LogoSmall.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#ff6600,en,1672627650,0,0,1674992321,True,b9777186-bcdd-445f-bfa3-242faf9e8658
FormBlogger : Blog for productivity and privacy tips,https://formblogger.com/,"FormBlogger writes about Data privacy, Online forms, Google sheets, Airtable, Notion and more no-code tools to improve your online life.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1678166965136-1663779902897-play_store_512.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#5D1FCC,en,1663779904,0,0,1680778426,True,b1d1fde1-ce63-4bf5-bbb4-c040583f2594
Abhineet Arora,https://www.abhineetarora.com/,"I'm Abhineet. I'm an SAP SuccessFactors Consultant, Soon to be a YouTuber and Podcaster. On this site, we explore ways to live happy and fulfilling lives.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1666598720182-Screenshot-2022-10-18-at-20.16.58-1.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#1addff,en,1666598723,0,0,1701200854,True,ab038cc1-af44-435c-98c7-d51620c25abc
Time Hacker,https://www.timehacker.biz/,I write articles about productivity so that you can accomplish more in less time and have more time for the things in life that truly matter.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1692138585620-IMG_4107.jpeg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#838486,en,1692041290,0,0,1696996833,True,9dd45472-7200-47a1-ad08-899cc1c37aa5
El Optimista,https://eloptimista.soy/,Influencia Positiva: Te comparto información y sugerencias con un enfoque positivo.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1706063759322-logo-el-optimista-1.png?width=75&height=75&resize=contain,False,['productivity'],0,True,0,True,10000000,False,,,,#ffbf00,es,1706063761,0,0,1692406920,True,8e9971a6-a77d-4542-8dce-7fad24895b92
Viva Voice,https://www.viva-voice.com/,"Health and wellness, Education and self-improvement ...",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680936217555-1-2.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#f66a47,en,1680936218,0,0,1681577922,True,7ea83ea8-685e-4c10-a8b6-770bd707292a
Mike Ying | Smash Procrastination,https://blog.smashprocrastination.com/,How to Smash Procrastination & Take Action Without Effort to Maximize Happiness,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676880676749-shattered-glass.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#000000,en,1676880677,0,0,1665240063,True,738f094c-0f16-4e74-9e6c-f9a8c3e78280
Los Colores del Emprendimiento,https://www.coloresdelemprendimiento.com/,El evento para emprendedores y empresarios que desafiará el pensamiento de lo que está dicho en el mundo de los negocios,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702414523582-colores3.svg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#FF1A75,es,1702414524,0,0,1668186778,True,5e611596-3435-4034-b28d-fd2b67c61ebd
Productive Assets,https://www.productive-assets.com/,Sharing weekly insights on productivity and self-improvement tips that can have the most impact in your life.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698678514277-Productive-Assets-New-2.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,0,True,10000000,False,,,,#f2cbe0,en,1698678515,0,0,1698605316,True,58a202be-fde1-4273-95c1-52eda9c8f257
Hugo Erazo's Blog,https://hugoerazo.dev/,Software Engineer & Consultant,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1698268203896-profile.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#FF1A75,en,1698268205,0,0,1699141090,False,51c0e12f-2632-4511-9f97-77be2730005c
Free Range Work,https://www.freerange.work/,"Join the new world of work for people who don't feel remote, just free",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660834184762-FreeRangeWork---Icon-Green.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#45A8A3,en,1660834186,0,0,1664798433,True,4126c927-0c7e-4176-94da-232a922487f5
Monkincubicle,https://www.monkincubicle.com/,"There is plethora of self help tips out there,. Here we deliver customizable life tips that can help you breakthrough in your life. Delivered every Sunday in your inbox. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1690132376569-IMG-20221024-WA0004--1--2.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#087cf7,en,1690110569,0,0,1704124238,True,376f75ba-3599-4d81-a069-5f931302c0cb
Bluepic Blog,https://blog.bluepic.io/,This is the official blog of the start up BLUEPIC. We share insights about how to accelerate you companies content creation process with the right tools and discuss general digital marketing topics.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1700499941142-Bluepic-Logo-Yellowlogo-1.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10000000,False,,,,#58C2DB,en,1700499942,0,0,1701708419,True,34c187ae-1729-4693-b91c-e53928d19b8e
Vis Communication,https://vis-communication.ghost.io/,"After 20+ years working as a Graphic Designer/AD, I wanted to share what I’ve learned so that designer and client can communicate better. Design isn’t magic – it’s a process informed by experience.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1690741361603-mouth-eye-1.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#ff9300,en,1690741362,0,0,1706632053,True,f23d447f-b4d6-4c3c-b0da-baf8bd36486f
GhostCave,https://ghostcave.org/,"Unleash the power of Ghost with GhostCave. We offer an extensive collection of Ghost CMS resources, including tips, tutorials, themes, services, and more.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702752705700-favicon.gif?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#1dbf73,en,1702752708,0,0,1702752215,False,b1a9c1b0-2638-4958-8c7e-e1b9327df496
5mdl,https://www.5mdl.xyz/,"5mdl stands for 5 Minute Digital Legacy - it is what you or any other human being wants to pass to the next generation in less than 5 minutes, and which will stay digital for eternity.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703684726444-IMG_0369(1).png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#4e7a27,en,1703684727,0,0,1703621017,True,b0089757-6a64-4060-a6d4-f385aa71d015
Connor D'Arcy,https://www.connordarcy.com/,Master Intentional Living for Creativity and Productivity,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704982230799-image_vEU-gtEB_1704933840245_raw.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#ff8ea1,en,1704982231,0,0,1706526023,True,9f619f9b-443c-421d-b2d9-e592e35276f6
Creative Inspiration Weekly Digest,https://www.creativeinspirationweeklydigest.com/,"Connecting passionate creatives with empowering tips, tools, and resources to fuel your creative fire.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703810309299-CreativeInspiration-CIWD-icon.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#1ac6ff,en,1703810310,0,0,1703183406,True,7a4c2ab3-2f76-4d43-a07f-db9b96892c33
Suleiman Mir,https://www.suleimanmir.com/,United Nations Awarded Writer,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694607506659-My-DSLR-picWBA_0819.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#c37c18,en,1694607509,0,0,1706425243,True,5349e4eb-dfd0-477e-a902-fa1723befa92
prohunt.pro,https://blog.prohunt.pro/,AI recruitment solution for easy and convenient recruitment,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1702282226481-Group%207127.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#ff1a75,en,1702282228,0,0,1706414272,True,34eee2cb-7964-40f0-b65e-a42a182a10fe
Marco Damm,https://marcodamm.com/,"Hi, ich bin Marco und mache alles, was mit kreativen Stuff zu tun hat. Von Youtube bis hin zu einem Podcast. Hier werde ich über Produktivität und Kreativität sprechen und schreiben.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1694947941027-IMG_0272.JPG?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#000000,de,1694947942,0,0,1705338801,True,2b0f8bda-b07e-4be1-9b81-eb3f331fb850
On My Mind | Raheel’s Nuggets,https://blog.raheelab.com/,"Life experiences, lessons and ideas from my life as an entrepreneur, product manager and a wayfinder. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695296204955-img_2_1690913038126.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,10500000,False,,,,#000000,en,1691055578,0,0,1706482694,True,2825197a-f31f-47ee-b37c-56b6e8dd12f2
YourAmazingBodi.com,https://youramazingbodi-com.ghost.io/,"Get the best nutrition on maintaining muscle strength, energy levels,and overall wellbeing.Prioritizing on keeping your healthy and boosting your self-confidence.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1677406564926-images.jpeg?width=75&height=75&resize=contain,False,['productivity'],0,False,0,True,11000000,False,,,,#e8bb48,en,1677406566,0,0,1677173605,True,e1962d16-4929-4bc3-bacf-09865f05b233
The Mathematicians,https://www.mathematicians.one/,Using math to explore critical ideas facing humankind,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1679864943905-MATHLOGO2.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,11000000,False,,,,#000000,en,1679864945,0,0,1679864065,True,8b8e311b-e550-4fc8-98bb-4e107fad632f
Danial Mirza,https://www.danialmirza.com/,"Hello Peepos, Welcome to my Website!",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674298005144-potrait-2.jpeg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,11000000,False,,,,#1a0a53,en,1674190091,0,0,1675833390,True,7e62533f-15ba-4229-adff-877c8faa33ed
Ninerito,https://www.ninerito.com/,Soy escritor digital🐐 | Simplifico el dinero y los negocios ⚡️ | Comparto estrategias y herramientas que te ayudarán a construir activos digitales y ser más productivo 🚀,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1663597698579-cropped-ninerito-derecha-logo-2.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,13559828,False,,,,#d6363c,es,1663597700,0,0,1692255797,True,d83f3540-a44d-4109-95f2-80e48352c7da
STB Shorts,https://shorts.stackingthebricks.com/,"Bootstrapping startup thoughts, experiments, failures & lessons… live as they happen. From Amy Hoy & Alex Hillman",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1672950202470-icon-256.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,13883901,False,,,,#E62E9D,en,1672950203,0,0,1691446787,False,6dffb9ff-6348-4432-9bb1-102e33a77c32
productnook,https://www.productnook.com/,Simple usecases. Little friction.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1680984693032-appLikeDarkAsset-11@4x.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,17366593,False,,,,#8000ff,en,1676304839,0,0,1705540837,True,a85ce0a4-d4a2-4d48-b1f6-e112fb6b1be2
Alex Sugg,https://www.alexsugg.com/,"Hi, I’m Alex. I make a podcast & write emails to help creators succeed.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/alexsugg.png?t=2022-07-19T12%3A40%3A08.834Z?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,19265242,False,,,,,en,1658238539,0,0,1651881600,True,a86c923d-5fa9-40c0-883e-7219fb320440
The Third Blog,https://www.thethirdblog.com/,"We delve deep into the realms of productivity and marketing, bringing you cutting-edge research, innovative ideas, and real-world applications that can transform the way you work and market.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1703662469994-3-2.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,19732409,False,,,,#f9324b,en,1687878032,0,0,1706798328,True,42b81975-ed90-4b05-8b92-bc4f4419fe15
Remotive,https://blog.remotive.com/,Everything you need to break into and succeed in the world of remote work. ,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/remotive.png?t=2022-07-19T13%3A07%3A10.285Z?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,25251796,False,,,,,en,1658238539,0,0,1649289600,True,449939c2-5242-4cc3-8f2a-f647ba4ee9dd
Productive Life,https://www.productivelife.online/,"Hi! My name is Scot, and I like to write about technology and productivity.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676940300633-C2F1E08B-9412-4D6D-BF00-F7D6C189A712.jpeg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,26453448,False,,,,#000000,en,1676940301,0,0,1676818849,True,38b30dfb-40b2-4dfe-bcc2-fa452d87fead
It's Me Waldi,https://www.itsmewaldi.com/,Understand Yourself. Improve Yourself. Create the Life You Want.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1695577208749-lightlogo.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,29176037,False,,,,#0aa4e6,en,1660487535,0,0,1706471597,True,2ecd52a3-fe22-4783-b267-32c86d3d3689
Tom Ky Tran,https://www.tomkytran.com/,Bringing you weekly presentation productivity pointers to help you finish that deck faster and deliver more impact at work.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1676338728901-My-project-2.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,29739949,False,,,,#41BF78,en,1662826470,0,0,1686943863,True,937988a6-0fc8-4efa-b5a0-63cac92b7b3a
BoxHero Blog,https://boxhero-en.ghost.io/,Inventory Management Made Easy,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1691111858619-icon-192x192.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,30142068,False,,,,#4c72ff,en,1691111859,0,0,1706516880,True,9a6268e7-61d2-40d7-8224-bb8826891fab
Deliberate Diligence,https://www.deliberate-diligence.com/,Deliberate Diligence is a blog for anyone who strives for a productivity-driven lifestyle. It's about leveraging your time and the opportunities out there as efficient and effectively as possible.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1664001243227-logo-favicon-3.svg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,43158747,False,,,,#24718c,en,1664001244,0,0,1706022081,True,d2bb424b-a462-4821-9e1a-c5399509d671
Irtiza Hafiz,https://www.irtizahafiz.com/,"Productivity, Self-Improvement & Programming",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1682478808447-Gold%20Luxury%20Initial%20Circle%20Logo.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,51827138,False,,,,#61177c,en,1682478809,0,0,1705667450,True,8591d282-24ed-4900-9278-47fd2fed54c5
Venkatesh Notes | The Blog of Venkatesh,https://www.venkateshnotes.com/,"On this site we explore the strategies and tools that help us live happier, healthier, more productive lives.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1674848125401-VenkateshNotes--Logo-.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,56036968,False,,,,#0274E6,en,1670476681,0,0,1704228537,True,6360b43d-57f4-41d0-9d6c-95586a57ca9d
Thinking Machine,https://blog.woojinkim.org/,"한국에서 오랫동안 게임을 만들고 있는 게임디자이너가 하는 게임에 대한, 여러 현상에 대한 온갖 생각.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1685161599662-OIG.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,56296512,False,,,,#1a90ff,ko,1685161600,0,0,1706835523,True,4b715db1-26d7-4d30-9a9b-a9331d94aeb7
Wayviator,https://www.remotelyserious.com/,"We help our readers be better, smarter remote workers and digital nomads.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1660080458256-wayviator-favicon.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,60667791,False,,,,#004d65,en,1660080459,0,0,1706565030,True,00e85489-fc5b-4c94-99c9-70a2ccae7c4e
MineAcademy,https://mineacademy.mx/,"Colaborar, Compartir: Conocimiento e Ideas.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1705712362946-Logo-60_Mesa-de-trabajo-1-2.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,62338680,False,,,,#15171A,es,1705712364,0,0,1705694784,True,083e6042-18da-4081-97a5-bc48447e1c41
Mindstone Consulting,https://www.mindstoneconsulting.net/,"Everything about productivity, knowledge management, note-taking, and software that help people to build their productivity system end-to-end.",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1704495244050-MSC-Violet-2.svg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,76899143,False,,,,#8A66CC,en,1704495245,0,0,1704277273,True,9609ef0d-b502-4062-9304-fce4809346a0
21. Yüzyıl Lideri,https://21yylideri.com/,"Kariyerinizi ve yaşamınızı etkileyebilecek çok sayıda rehber ve makale.
Kişisel Gelişim | Liderlik | Girişimcilik | Motivasyon | Ebeveyn - Çocuk İlişkileri | Başarı",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697813319341-21stCenturyLeader-2.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,93042729,False,,,,#3e5670,tr,1683865998,0,0,1706853537,True,eb2fb9e0-b45e-4a7a-8779-66fa55604a26
Blog de Rebeca Viana,https://rebecaviana.com/,Desenredando temas de mercadeo digital y diseño web,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1693532471769-Favicon-Rebeca-Viana.svg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,102943169,False,,,,#FF8E2B,en,1693532472,0,0,1701474240,False,eab18d0b-36e6-433d-af2d-b83a65702e0d
Clevopy.AI Blog,https://blog.clevopy.ai/,Discover How To Develop Content Using ClevopyAI Advanced Copywriting and Image Generator Tools.,https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1686411596308-ClevopyAI%20Square%20Logo.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,117393430,False,,,,#000000,en,1682325121,0,0,1701705608,False,d0a74071-2ce9-4f8a-ac8a-d9cb74df185d
People and Pandemonium,https://www.peopleandpandemonium.com/,"A maddening combination of Leadership, Software Delivery and Dungeons & Dragons",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1662767931513-ghost-publication-icon-1.png?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,141902049,False,,,,#a70000,en,1662767933,0,0,1706822493,True,ad3f959d-9bfd-46e8-aeb0-24edacb8b1f5
THE LIMITLESS WOMAN,https://www.thelimitlesswoman.com/,"A call to every ambitious woman to dream bigger, be happier and live life on your terms. We show you how to become limitless. ",https://supapjpiqdfzuaordcdx.supabase.co/storage/v1/render/image/public/images/1697094694393-Rose-gold-LOGO.jpg?width=75&height=75&resize=contain,False,['productivity'],0,False,,False,373568064,False,,,,#E8A58E,en,1672829326,0,0,1700468645,True,4455e8db-c694-4b6d-8a06-6a2234e22628
